1546,入場,入場[にゅうじょう],Entrance,入場する前にチケットを買って下さい。,入場[にゅうじょう]する 前[まえ]にチケットを 買[か]って 下[くだ]さい。,Please buy a ticket before you enter.,True,,,,8
1547,工場,工場[こうじょう],Factory,この町には大きな工場があります。,この 町[まち]には 大[おお]きな 工場[こうじょう]があります。,This town has a large factory.,True,,,,8
1548,所,所[ところ],Place,分からない所があれば、手を上げてください。,分[わ]からない 所[ところ]があれば、 手[て]を 上[あ]げてください。,"If there’s a spot you don’t understand, please raise your hand.",True,,,,8
1549,他所,他所[よそ],Another Place,ここじゃなくて、どこか他所の店に行こうよ。,ここじゃなくて、どこか 他所[よそ]の 店[みせ]に 行[い]こうよ。,"Not here, let’s go to another store somewhere else.",True,,,,8
1550,名所,名所[めいしょ],Famous Place,東京タワーは、日本の名所の一つです。,東京[とうきょう]タワーは、 日本[にっぽん]の 名所[めいしょ]の 一[ひと]つです。,Tokyo Tower is one of Japan's famous places.,True,,,,8
1551,住所,住所[じゅうしょ],Address,次に、住所を入力して下さい。,次[つぎ]に、 住所[じゅうしょ]を 入力[にゅうりょく]して 下[くだ]さい。,"Next, please enter your address.",True,,,,8
1552,朝,朝[あさ],Morning,もう朝ですよ。,もう 朝[あさ]ですよ。,It's already morning.,True,,,,8
1553,朝ごはん,朝[あさ]ごはん,Breakfast,毎日の朝ごはんはベーコンとパンです。,毎日[まいにち]の 朝[あさ]ごはんはベーコンとパンです。,My breakfast everyday is bacon and bread.,True,,,,8
1554,朝日,朝日[あさひ],Morning Sun,明るい朝日の中、ヨガをします。,明[あか]るい 朝日[あさひ]の 中[なか]、ヨガをします。,I do yoga in the bright morning sunshine.,True,,,,8
1555,番号,番号[ばんごう],Number,チケット番号を教えて下さい。,チケット 番号[ばんごう]を 教[おし]えて 下[くだ]さい。,Please tell me the ticket number.,True,,,,8
1556,一番,一番[いちばん],Number One,一番大切な人は、自分の子です。,一番[いちばん] 大切[たいせつ]な 人[ひと]は、 自分[じぶん]の 子[こ]です。,The most important person is my own child.,True,,,,8
1557,二番,二[に] 番[ばん],Number Two,私はエントリーナンバー二番です。,私[わたし]はエントリーナンバー 二[に] 番[ばん]です。,I am entry number two.,True,,,,8
1558,交番,交番[こうばん],Police Box,交番の前に、たくさんのジャーマンシェパードがいました。,交番[こうばん]の 前[まえ]に、たくさんのジャーマンシェパードがいました。,There were a lot of German shepherds in front of the police box.,True,,,,8
1559,答え,答[こた]え,Answer,「三足す四」の正しい答えは「七」です。,「 三[さん] 足[た]す 四[よん]」の 正[ただ]しい 答[こた]えは「 七[なな]」です。,"The correct answer of ""three plus four"" is ""seven.""",True,,,,8
1560,答える,答[こた]える,To Answer,「はい」と答えるのに少し時間がかかった。,「はい」と 答[こた]えるのに 少[すこ]し 時間[じかん]がかかった。,"It took a little time to answer ""yes.""",True,,,,8
1561,絵,絵[え],Painting,これは有名なピカソの絵です。,これは 有名[ゆうめい]なピカソの 絵[え]です。,This is a famous Picasso painting.,True,,,,8
1562,買う,買[か]う,To Buy,今日も朝、コンビニでコーヒーを買う。,今日[きょう]も 朝[あさ]、コンビニでコーヒーを 買[か]う。,I'm buying coffee at the convenience store in the morning today as well.,True,,,,8
1563,道,道[みち],Road,父は毎朝、この道でジョギングをします。,父[ちち]は 毎朝[まいあさ]、この 道[みち]でジョギングをします。,My father jogs on this street every morning.,True,,,,8
1564,歩道,歩道[ほどう],Sidewalk,この歩道は広くて歩きやすいです。,この 歩道[ほどう]は 広[ひろ]くて 歩[ある]きやすいです。,This sidewalk is wide and easy to walk on.,True,,,,8
1565,〜道,〜 道[みち],Method Of,休みの日は、茶道の教室に行きます。,休[やす]みの 日[ひ]は、 茶道[さどう]の 教室[きょうしつ]に 行[い]きます。,"On my days off, I go to tea ceremony lessons.",True,,,,8
1566,間,間[ま],Interval,学校にいる間は、スマホを切っています。,学校[がっこう]にいる 間[あいだ]は、スマホを 切[き]っています。,"While I'm at school, I turn my smartphone off.",True,,,,8
1567,時間,時間[じかん],Time,JLPTまで、あと一日。時間が足りません。,JLPTまで、あと 一日[ついたち]。 時間[じかん]が 足[た]りません。,One more day until the JLPT. I don't have enough time.,True,,,,8
1568,〜間,〜 間[ま],Amount Of Time,コンビニは２４時間いつでも行くことが出来ます。,コンビニは ２４[によん] 時間[じかん]いつでも 行[い]くことが 出来[でき]ます。,"You can go to convenience stores anytime, twenty-four hours a day.",True,,,,8
1569,人間,人間[にんげん],Human,人間は主に水で出来ています。,人間[にんげん]は 主[おも]に 水[みず]で 出来[でき]ています。,Humans are mainly made of water.,True,,,,8
1570,間もなく,間[ま]もなく,Soon,間もなくオープンです！,間[ま]もなくオープンです！,It will be open soon!,True,,,,8
1571,空間,空間[くうかん],Space,自分の家は安心できる空間の一つです。,自分[じぶん]の 家[いえ]は 安心[あんしん]できる 空間[くうかん]の 一[ひと]つです。,Your own house is a safe space where you can relax.,True,,,,8
1572,雲,雲[くも],Cloud,雲は、白くてコットンみたいですよね。,雲[くも]は、 白[しろ]くてコットンみたいですよね。,Clouds are white and they're like cotton.,True,,,,8
1573,数える,数[かぞ]える,To Count,父は毎日夜になるとベッドの中で羊を数える。,父[ちち]は 毎日[まいにち] 夜[よる]になるとベッドの 中[なか]で 羊[ひつじ]を 数[かぞ]える。,My father counts sheep in bed every night.,True,,,,8
1574,数,数[すう],Number,このスープに入ってるトマトの数は？,このスープに 入[はい]ってるトマトの 数[かず]は？,What is the number of tomatoes in this soup?,True,,,,8
1575,数字,数字[すうじ],Numeral,数字を入力するのが下手です。,数字[すうじ]を 入力[にゅうりょく]するのが 下手[へた]です。,I'm not good at entering numbers.,True,,,,8
1576,数学,数学[すうがく],Mathematics,母は高校の数学の先生でした。,母[はは]は 高校[こうこう]の 数学[すうがく]の 先生[せんせい]でした。,My mother was a high school math teacher.,True,,,,8
1577,人数,人数[にんずう],The Number Of People,この会社のスタッフの人数は二十人です。,この 会社[かいしゃ]のスタッフの 人数[にんずう]は 二十[にじゅう] 人[にん]です。,The number of staff at this company is twenty people.,True,,,,8
1578,点数,点数[てんすう],Points,今回の点数は百点でした。,今回[こんかい]の 点数[てんすう]は 百[ひゃく] 点[てん]でした。,The score this time was 100 points.,True,,,,8
1579,楽しい,楽[たの]しい,Fun,犬と歩くのは楽しい。,犬[いぬ]と 歩[ある]くのは 楽[たの]しい。,Walking with a dog is fun.,True,,,,8
1580,音楽,音楽[おんがく],Music,明日、大きな音楽のイベントがあります。,明日[あす]、 大[おお]きな 音楽[おんがく]のイベントがあります。,There will be a big music event tomorrow.,True,,,,8
1581,楽,楽[らく],Comfort,このソファは本当に楽ですね。,このソファは 本当[ほんとう]に 楽[らく]ですね。,This sofa is really comfortable.,True,,,,8
1582,話す,話[はな]す,To Speak,道で他人と話すことは、ほぼありません。,道[みち]で 他人[たにん]と 話[はな]すことは、ほぼありません。,I rarely talk to others on the street.,True,,,,8
1583,電話,電話[でんわ],Telephone,山下先生から電話です。,山下[やました] 先生[せんせい]から 電話[でんわ]です。,It's a phone call from Yamashita-sensei.,True,,,,8
1584,会話,会話[かいわ],Conversation,これはニコラス・ケイジ氏との会話のレコーディングです。,これはニコラス・ケイジ 氏[し]との 会話[かいわ]のレコーディングです。,This is a recording of a conversation with Nicolas Cage.,True,,,,8
1585,電車,電車[でんしゃ],Train,あの赤い電車は、東京まで行きますか？,あの 赤[あか]い 電車[でんしゃ]は、 東京[とうきょう]まで 行[い]きますか？,Does that red train go to Tokyo?,True,,,,8
1586,電気,電気[でんき],Electricity,電気を点けて下さい。,電気[でんき]を 点[つ]けて 下[くだ]さい。,Please turn the light on.,True,,,,8
1587,電池,電池[でんち],Battery,スマホの電池が切れた。,スマホの 電池[でんち]が 切[き]れた。,The battery of the smartphone has run out.,True,,,,8
1588,電子,電子[でんし],Electron,カレーを電子レンジに入れました。,カレーを 電子[でんし]レンジに 入[い]れました。,I put the curry in the microwave.,True,,,,8
1589,電力,電力[でんりょく],Electric Power,全国で今、電力が不足しています。,全国[ぜんこく]で 今[いま]、 電力[でんりょく]が 不足[ふそく]しています。,There is a shortage of electricity nationwide now.,True,,,,8
1590,事,事[こと],Thing,その事については、後でまたゆっくり話しませんか。,その 事[こと]については、 後[あと]でまたゆっくり 話[はな]しませんか。,Shall we talk about the matter later?,True,,,,9
1591,用事,用事[ようじ],Errand,その日、大切な用事があります。,その 日[ひ]、 大切[たいせつ]な 用事[ようじ]があります。,"On that day, I have important errands.",True,,,,9
1592,工事,工事[こうじ],Construction,工事は今日から明日までです。,工事[こうじ]は 今日[きょう]から 明日[あす]までです。,The construction is from today to tomorrow.,True,,,,9
1593,大事,大事[だいじ],Important,きちんと「ありがとう」と言うことは大事です。,きちんと「ありがとう」と 言[い]うことは 大事[だいじ]です。,"It is important to say ""thank you"" properly.",True,,,,9
1594,返事,返事[へんじ],Reply,今日は、メールの返事が来なかった。,今日[きょう]は、メールの 返事[へんじ]が 来[こ]なかった。,"Today, I didn't get a reply to my email.",True,,,,9
1595,食事,食事[しょくじ],Meal,一日に三回の食事では足りないんですよ。,一[いち] 日[にち]に 三[さん] 回[かい]の 食事[しょくじ]では 足[た]りないんですよ。,Three meals a day is not enough.,True,,,,9
1596,使う,使[つか]う,To Use,私たちは、毎日電気を使います。,私[わたし]たちは、 毎日[まいにち] 電気[でんき]を 使[つか]います。,We use electricity every day.,True,,,,9
1597,道具,道具[どうぐ],Tool,手紙を送るには、ペンや紙などの道具を使います。,手紙[てがみ]を 送[おく]るには、ペンや 紙[かみ]などの 道具[どうぐ]を 使[つか]います。,"To send a letter, you use tools like a pen or paper.",True,,,,9
1598,家具,家具[かぐ],Furniture,日本で安い家具を手に入れるには、「イケア」か「ニトリ」がおすすめです。,日本[にっぽん]で 安[やす]い 家具[かぐ]を 手[て]に 入[い]れるには、「イケア」か「ニトリ」がおすすめです。,"To get cheap furniture in Japan, I recommend IKEA or Nitori.",True,,,,9
1599,受ける,受[う]ける,To Receive Something,明日、先生から電話を受ける。,明日[あす]、 先生[せんせい]から 電話[でんわ]を 受[う]ける。,I will receive a phone call from my teacher tomorrow.,True,,,,9
1600,和風,和風[わふう],Japanese Style,私、和風スイーツがすきなんです。,私[わたし]、 和風[わふう]スイーツがすきなんです。,I like Japanese sweets.,True,,,,9
1601,平和,平和[へいわ],Peace,住人にとって平和な町にしたいです。,住人[じゅうにん]にとって 平和[へいわ]な 町[まち]にしたいです。,I want to make it a peaceful town for the residents.,True,,,,9
1602,和食,和食[わしょく],Japanese Style Food,朝ごはんは、和食がいいです。,朝[あさ]ごはんは、 和食[わしょく]がいいです。,I like having Japanese-style food for breakfast.,True,,,,9
1603,和室,和室[わしつ],Japanese Style Room,この和室にアンティークのソファを買いたいと思っています。,この 和室[わしつ]にアンティークのソファを 買[か]いたいと 思[おも]っています。,I want to buy an antique sofa for this Japanese-style room.,True,,,,9
1604,和服,和服[わふく],Japanese Style Clothes,キモノなどの和服は、日本の文化の一部です。,キモノなどの 和服[わふく]は、 日本[にっぽん]の 文化[ぶんか]の 一部[いちぶ]です。,Japanese style clothes like kimono are a part of Japanese culture.,True,,,,9
1605,始める,始[はじ]める,To Begin Something,去年、東北での新しい生活を始めました。,去年[きょねん]、 東北[とうほく]での 新[あたら]しい 生活[せいかつ]を 始[はじ]めました。,"Last year, I started a new life in Tohoku.",True,,,,10
1606,予定,予定[よてい],Plan,明日の予定は何ですか？,明日[あす]の 予定[よてい]は 何[なに]ですか？,What are your plans for tomorrow?,True,,,,9
1607,決定,決定[けってい],Decision,今すぐは決定出来ません。,今[いま]すぐは 決定[けってい] 出来[でき]ません。,I can't decide right away.,True,,,,9
1608,実,実[じつ],Truth,この女の人は、私の実の母ではありません。,この 女[おんな]の 人[ひと]は、 私[わたし]の 実[じつ]の 母[はは]ではありません。,This woman is not my true mother.,True,,,,9
1609,事実,事実[じじつ],Truth,以上は、全て事実です。,以上[いじょう]は、 全[すべ]て 事実[じじつ]です。,All of the above is true.,True,,,,9
1610,実力,実力[じつりょく],True Strength,全ての実力を出しても、同点の引き分けでした。,全[すべ]ての 実力[じつりょく]を 出[だ]しても、 同点[どうてん]の 引[ひ]き 分[わ]けでした。,"Even if I used all of my true strength, it was still a draw.",True,,,,9
1611,服,服[ふく],Clothes,その服、かわいいね。,その 服[ふく]、かわいいね。,Those clothes are cute.,True,,,,9
1612,泳ぐ,泳[およ]ぐ,To Swim,台風が近づいてるので、海で泳ぐのは安全ではありません。,台風[たいふう]が 近[ちか]づいてるので、 海[うみ]で 泳[およ]ぐのは 安全[あんぜん]ではありません。,Swimming in the sea is not safe because the typhoon is approaching.,True,,,,9
1613,物,物[もの],Thing,この家には物がありすぎます。,この 家[いえ]には 物[もの]がありすぎます。,There are too many things in this house.,True,,,,9
1614,名物,名物[めいぶつ],Local Specialty,九州の名物は何ですか？,九州[きゅうしゅう]の 名物[めいぶつ]は 何[なに]ですか？,What are Kyushu's local specialties?,True,,,,9
1615,苦い,苦[にが]い,Bitter Tasting,父は苦いコーヒーを気に入ってます。,父[ちち]は 苦[にが]いコーヒーを 気[き]に 入[はい]ってます。,My father likes bitter coffee.,True,,,,10
1616,苦しい,苦[くる]しい,Painful,食べすぎて苦しい。,食[た]べすぎて 苦[くる]しい。,I ate so much that I'm in pain.,True,,,,9
1617,乗る,乗[の]る,To Ride,会社へ行くのに、バスに乗る日もあります。,会社[かいしゃ]へ 行[い]くのに、バスに 乗[の]る 日[ひ]もあります。,There are days when I get on the bus to go to the office.,True,,,,9
1618,乗せる,乗[の]せる,To Give Someone A Ride,日本では、犬をタクシーに乗せることは出来ますか？,日本[にっぽん]では、 犬[いぬ]をタクシーに 乗[の]せることは 出来[でき]ますか？,"In Japan, is it possible to take a dog with you in a taxi?",True,,,,10
1619,お客さん,お 客[きゃく]さん,Guest,お客さんが入ってくると、このベルの音がします。,お 客[きゃく]さんが 入[はい]ってくると、このベルの 音[おと]がします。,"When a customer comes in, you'll hear the sound of this bell.",True,,,,9
1620,客室,客室[きゃくしつ],Guest Room,客室は広く、ベッドが二つありました。,客室[きゃくしつ]は 広[ひろ]く、ベッドが 二[ふた]つありました。,The guest room was large and had two beds.,True,,,,9
1621,〜屋,〜 屋[や],Store,小さい時は、大人になったらケーキ屋さんになりたいと思ってました。,小[ちい]さい 時[とき]は、 大人[おとな]になったらケーキ 屋[や]さんになりたいと 思[おも]ってました。,"When I was little, I wanted to work in a cake shop when I became an adult.",True,,,,9
1622,部屋,部屋[へや],Room,私の部屋にはベッドがあります。,私[わたし]の 部屋[へや]にはベッドがあります。,There's a bed in my room.,True,,,,9
1623,肉屋,肉屋[にくや],Butcher Shop,肉屋さんで牛肉を四百グラム買いました。,肉屋[にくや]さんで 牛肉[ぎゅうにく]を 四百[よんひゃく]グラム 買[か]いました。,I bought 400 grams of beef at the butcher shop.,True,,,,9
1624,茶屋,茶屋[ちゃや],Tea Shop,この町には古い茶屋があります。,この 町[まち]には 古[ふる]い 茶屋[ちゃや]があります。,This town has an old tea house.,True,,,,9
1625,魚屋,魚屋[さかなや],Fish Shop,魚屋さんで生のサーモンを買いました。,魚屋[さかなや]さんで 生[なま]のサーモンを 買[か]いました。,We bought some raw salmon at a fish shop.,True,,,,9
1626,名古屋,名古屋[なごや],Nagoya,私の友人は名古屋でデザイナーをしています。,私[わたし]の 友人[ゆうじん]は 名古屋[なごや]でデザイナーをしています。,My friend is a designer in Nagoya.,True,,,,9
1627,今度,今度[こんど],This Time,じゃあ、やっぱり今度にしよう。,じゃあ、やっぱり 今度[こんど]にしよう。,"Okay, then let’s do it next time.",True,,,,9
1628,丁度,丁度[ちょうど],Exactly,丁度、おふろから出たところです。,丁度[ちょうど]、おふろから 出[で]たところです。,I just got out of the bath.,True,,,,9
1629,毎度,毎度[まいど],Each Time,毎度、ありがとうございます。,毎度[まいど]、ありがとうございます。,Thank you for your continued patronage.,True,,,,9
1630,角度,角度[かくど],Angle,正しい角度に直すのに時間がかかりました。,正[ただ]しい 角度[かくど]に 直[なお]すのに 時間[じかん]がかかりました。,It took time to get it to the correct angle.,True,,,,9
1631,〜度,〜 度[ど],Degrees,東京の夏は、三十度以上になる日が多いです。,東京[とうきょう]の 夏[なつ]は、 三十[さんじゅう] 度[ど] 以上[いじょう]になる 日[ひ]が 多[おお]いです。,"In Tokyo in summer, there are many days where it gets above thirty degrees.",True,,,,9
1632,持つ,持[も]つ,To Hold Something,三十才になるまでに自分の車を持つと決めたんです。,三十[さんじゅう] 才[さい]になるまでに 自分[じぶん]の 車[くるま]を 持[も]つと 決[き]めたんです。,I decided to have my own car before I turned thirty.,True,,,,9
1633,世界,世界[せかい],The World,世界は広いから、色々な国に行きたいです。,世界[せかい]は 広[ひろ]いから、 色々[いろいろ]な 国[くに]に 行[い]きたいです。,"The world is big, so I want to go to various countries.",True,,,,9
1634,発売,発売[はつばい],Sale,今日から「手作りチーズケーキ」の発売です！,今日[きょう]から「 手作[てづく]りチーズケーキ」の 発売[はつばい]です！,"""Handmade Cheesecake"" is on sale starting today!",True,,,,9
1635,発音,発音[はつおん],Pronunciation,「Otolaryngology」の発音を教えてくれませんか？,「Otolaryngology」の 発音[はつおん]を 教[おし]えてくれませんか？,"Can you tell me the pronunciation of ""Otolaryngology""?",True,,,,9
1636,発見,発見[はっけん],Discovery,木の上に毛虫を発見しました。,木[き]の 上[うえ]に 毛虫[けむし]を 発見[はっけん]しました。,I found a caterpillar on a tree.,True,,,,9
1637,相談,相談[そうだん],Consultation,ねえ、相談があるんだけど。,ねえ、 相談[そうだん]があるんだけど。,"Hey, I have something I want to discuss with you.",True,,,,9
1638,〜県,〜 県[けん],Prefecture,何県の出身ですか。,何県[なにけん]の 出身[しゅっしん]ですか。,What prefecture are you from?,True,,,,9
1639,美しい,美[うつく]しい,Beautiful,この青い花、とても美しいですね。,この 青[あお]い 花[はな]、とても 美[うつく]しいですね。,This blue flower is very beautiful.,True,,,,9
1640,美人,美人[びじん],Beautiful Woman,あの女の人は、とてもエレガントな美人ですね。,あの 女[おんな]の 人[ひと]は、とてもエレガントな 美人[びじん]ですね。,That woman is a very elegant beauty.,True,,,,9
1641,負ける,負[ま]ける,To Lose,兄は、いつも負けることを不安に思っています。,兄[あに]は、いつも 負[ま]けることを 不安[ふあん]に 思[おも]っています。,My brother is always worried about losing.,True,,,,9
1642,勝負,勝負[しょうぶ],Match,勝負は引き分けだった。,勝負[しょうぶ]は 引[ひ]き 分[わ]けだった。,The match was a draw.,True,,,,9
1643,勝つ,勝[か]つ,To Win,彼は、いつも大会で勝つ。,彼[かれ]は、いつも 大会[たいかい]で 勝[か]つ。,He always wins the tournament.,True,,,,9
1644,勝者,勝者[しょうしゃ],Winner,この大会の勝者はお金がもらえますよ。,この 大会[たいかい]の 勝者[しょうしゃ]はお 金[かね]がもらえますよ。,The winners of this tournament will get some money.,True,,,,9
1645,必勝,必勝[ひっしょう],Sure Victory,プロポーズ必勝の本が今年のベストセラーになりそうです。,プロポーズ 必勝[ひっしょう]の 本[ほん]が 今年[ことし]のベストセラーになりそうです。,The book about successful marriage proposals is likely to be a bestseller this year.,True,,,,9
1646,楽勝,楽勝[らくしょう],Easy Victory,今回のテストは、楽勝だったね。,今回[こんかい]のテストは、 楽勝[らくしょう]だったね。,This test was a piece of cake.,True,,,,9
1647,送る,送[おく]る,To Send Something,毎年、年末には友人に手作りのポストカードを送る。,毎年[まいとし]、 年末[ねんまつ]には 友人[ゆうじん]に 手作[てづく]りのポストカードを 送[おく]る。,"At the end of every year, I send a handmade postcard to my friends.",True,,,,9
1648,重い,重[おも]い,Heavy,このスーツケースは重いですよ。,このスーツケースは 重[おも]いですよ。,This suitcase is heavy.,True,,,,10
1649,重要,重要[じゅうよう],Essential,重要なのは、元気でいることです。,重要[じゅうよう]なのは、 元気[げんき]でいることです。,The important thing is to be healthy.,True,,,,9
1650,体重,体重[たいじゅう],Body Weight,アンナさんの体重は、何キロですか？,アンナさんの 体重[たいじゅう]は、 何[なに]キロですか？,What is Anna’s body weight in kilograms?,True,,,,9
1651,二重,二[に] 重[じゅう],Double,分からない文字の下に、二重のラインを引いて下さい。,分[わ]からない 文字[もじ]の 下[した]に、 二[に] 重[じゅう]のラインを 引[ひ]いて 下[くだ]さい。,Please draw a double line under characters you're not sure about.,True,,,,9
1652,必要,必要[ひつよう],Necessary,スーパーに行くけど、何か必要なものはありますか？,スーパーに 行[い]くけど、 何[なに]か 必要[ひつよう]なものはありますか？,I'm going to a supermarket. Do you need anything?,True,,,,9
1653,要点,要点[ようてん],Main Point,要点だけ先に言ってください。,要点[ようてん]だけ 先[さき]に 言[い]ってください。,Please say the main points first.,True,,,,9
1654,仮に,仮[かり]に,Supposing,仮に明日雨だったら、ピクニックは中止になる。,仮[かり]に 明日[あす] 雨[あめ]だったら、ピクニックは 中止[ちゅうし]になる。,"Supposing it rains tomorrow, the picnic will be canceled.",True,,,,9
1655,仮名,仮名[かな],Kana,もう全ての仮名を学びましたか？,もう 全[すべ]ての 仮名[かな]を 学[まな]びましたか？,Have you learned all the kana?,True,,,,9
1656,仮定,仮定[かてい],Assumption,それは、仮定ではなく、本当のことです。,それは、 仮定[かてい]ではなく、 本当[ほんとう]のことです。,"It is not a assumption, but the truth.",True,,,,9
1657,起きる,起[お]きる,To Wake Up,父は、毎朝六時に起きる。,父[ちち]は、 毎朝[まいあさ] 六[ろく] 時[じ]に 起[お]きる。,My father gets up at 6:00 every morning.,True,,,,10
1658,早速,早速[さっそく],At Once,早速、新しいアプリをダウンロードしました。,早速[さっそく]、 新[あたら]しいアプリをダウンロードしました。,I immediately downloaded a new app.,True,,,,10
1659,速度,速度[そくど],Speed,インターネットの速度がおそすぎてイライラしています。,インターネットの 速度[そくど]がおそすぎてイライラしています。,These internet speeds are too slow and it’s pissing me off.,True,,,,10
1660,配る,配[くば]る,To Distribute,先生が試験の紙を配る。,先生[せんせい]が 試験[しけん]の 紙[かみ]を 配[くば]る。,The teacher distributes the paper for the exam.,True,,,,10
1661,お酒,お 酒[さけ],Sake,このドリンクはお酒が入ってますか？,このドリンクはお 酒[さけ]が 入[はい]ってますか？,Does this drink contain alcohol?,True,,,,10
1662,日本酒,日本[にっぽん] 酒[しゅ],Japanese Style Alcohol,父は平日は日本酒をあまり口にしない。,父[ちち]は 平日[へいじつ]は 日本[にっぽん] 酒[しゅ]をあまり 口[くち]にしない。,My father doesn't drink much sake on weekdays.,True,,,,10
1663,病院,病院[びょういん],Hospital,病院までタクシーで、千円ぐらいです。,病院[びょういん]までタクシーで、 千[せん] 円[えん]ぐらいです。,It takes about a thousand yen to get to the hospital by taxi.,True,,,,10
1664,学院,学院[がくいん],Academy,私はトーフグ学院で心理学を学んでいます。,私[わたし]はトーフグ 学院[がくいん]で 心理[しんり] 学[がく]を 学[まな]んでいます。,I am studying psychology at Tofugu Institute.,True,,,,10
1665,終わる,終[お]わる,To End,夏休みが終わる前に、海に行きたいです。,夏休[なつやす]みが 終[お]わる 前[まえ]に、 海[うみ]に 行[い]きたいです。,I want to go to the ocean before the summer vacation is over.,True,,,,10
1666,終点,終点[しゅうてん],Last Stop,この電車は終点まで走行します。,この 電車[でんしゃ]は 終点[しゅうてん]まで 走行[そうこう]します。,This train runs until the last stop.,True,,,,10
1667,終了,終了[しゅうりょう],End,ミーティングは終了しました。,ミーティングは 終了[しゅうりょう]しました。,The meeting has ended.,True,,,,10
1668,最終,最終[さいしゅう],Last,最終のバスはいつ出発ですか？,最終[さいしゅう]のバスはいつ 出発[しゅっぱつ]ですか？,When does the last bus leave?,True,,,,10
1669,習う,習[なら]う,To Learn,ここは、日本のマナーを習う教室です。,ここは、 日本[にっぽん]のマナーを 習[なら]う 教室[きょうしつ]です。,This is a classroom to learn Japanese manners.,True,,,,10
1670,転がる,転[ころ]がる,To Roll,ボールが転がる音がした。,ボールが 転[ころ]がる 音[おと]がした。,There was a sound of a ball rolling.,True,,,,10
1671,自転車,自転[じてん] 車[しゃ],Bicycle,すみません。この辺に自転車のパーキングはありますか？,すみません。この 辺[へん]に 自転[じてん] 車[しゃ]のパーキングはありますか？,Excuse me. Is there bicycle parking around here?,True,,,,10
1672,運転する,運転[うんてん]する,To Drive,父は毎日、会社と家の間を車かバイクで運転する。,父[ちち]は 毎日[まいにち]、 会社[かいしゃ]と 家[いえ]の 間[あいだ]を 車[くるま]かバイクで 運転[うんてん]する。,My father drives his car or motorcycle every day between his company and home.,True,,,,10
1673,転送,転送[てんそう],Transfer,そのメール、私にも転送してくれない？,そのメール、 私[わたし]にも 転送[てんそう]してくれない？,Could you forward that email to me?,True,,,,10
1674,回転,回転[かいてん],Revolve,車は、走る時にタイヤが回転します。,車[くるま]は、 走[はし]る 時[とき]にタイヤが 回転[かいてん]します。,The tires revolve when the car runs.,True,,,,10
1675,進む,進[すす]む,To Advance,もう少し前に進んで下さい。,もう 少[すこ]し 前[まえ]に 進[すす]んで 下[くだ]さい。,Please move a little more forward.,True,,,,10
1676,進化,進化[しんか],Evolution,コスプレ文化は日々進化し続けている。,コスプレ 文化[ぶんか]は 日々[ひび] 進化[しんか]し 続[つづ]けている。,Cosplay culture continues to evolve day by day.,True,,,,10
1677,進行,進行[しんこう],Advance,道の工事が進行しています。,道[みち]の 工事[こうじ]が 進行[しんこう]しています。,The construction of the road is progressing.,True,,,,10
1678,落ちる,落[お]ちる,To Fall Down,今、雪が落ちる音がしませんでした？,今[いま]、 雪[ゆき]が 落[お]ちる 音[おと]がしませんでした？,Did you hear the snow falling just now?,True,,,,10
1679,青葉,青葉[あおば],Fresh Leaves,去年の夏、青葉が美しい山へ行きました。,去年[きょねん]の 夏[なつ]、 青葉[あおば]が 美[うつく]しい 山[やま]へ 行[い]きました。,"Last summer, we went to a mountain with beautiful fresh leaves.",True,,,,10
1680,軽い,軽[かる]い,Lightweight,このクッション、すごく軽いですね。,このクッション、すごく 軽[かる]いですね。,This cushion is very light.,True,,,,10
1681,運ぶ,運[はこ]ぶ,To Carry,鳥が木の一部を運ぶのを見ました。,鳥[とり]が 木[き]の 一部[いちぶ]を 運[はこ]ぶのを 見[み]ました。,I saw a bird carrying a part of the tree.,True,,,,10
1682,運がいい,運[うん]がいい,Lucky,宝くじが当たるなんて、運がいいよ。,宝[たから]くじが 当[あ]たるなんて、 運[うん]がいいよ。,It's lucky to win a lottery.,True,,,,10
1683,開ける,開[あ]ける,To Open Something,ドアを開けると、外から風が入ってきた。,ドアを 開[あ]けると、 外[そと]から 風[かぜ]が 入[はい]ってきた。,"When I opened the door, the wind came in from outside.",True,,,,10
1684,公開,公開[こうかい],Open To The Public,新しいドラマの公開は今年の三月です。,新[あたら]しいドラマの 公開[こうかい]は 今年[ことし]の 三[さん] 月[がつ]です。,The new drama will be released in March of this year.,True,,,,10
1685,開業,開業[かいぎょう],Opening A Business,私は社長ですが、開業したばかりで、お金がありません。,私[わたし]は 社長[しゃちょう]ですが、 開業[かいぎょう]したばかりで、お 金[かね]がありません。,"I am the company president, but I've just started the company and I have no money.",True,,,,10
1686,開発,開発[かいはつ],Development,この町は今、開発中です。,この 町[まち]は 今[いま]、 開発[かいはつ] 中[ちゅう]です。,This town is currently under development.,True,,,,10
1687,集める,集[あつ]める,To Collect Something,私は古いビー玉を集めるのが、すきです。,私[わたし]は 古[ふる]い ビー 玉[だま]を 集[あつ]めるのが、すきです。,I like collecting old marbles.,True,,,,10
1688,集中,集中[しゅうちゅう],Concentration,試験の間は、集中しましょう。,試験[しけん]の 間[あいだ]は、 集中[しゅうちゅう]しましょう。,Let's concentrate during the exam.,True,,,,10
1689,集金,集金[しゅうきん],Collecting Money,今日は集金の日です。,今日[きょう]は 集金[しゅうきん]の 日[ひ]です。,Today is the day of money collection.,True,,,,10
